strategy,variant,timeframe,window_size_months,start_month,end_month,net_pnl,final_equity,n_trades,n_trades_used,liquidated,fail_strict,fail_meaningful
trendtype,long_only,1D,30,2023-10,2026-03,8529.7361,18529.74,39,39,False,False,False
trendtype,long_only,1D,33,2021-01,2023-09,6189.9657,16189.97,38,38,False,False,False
trendtype,long_only,1D,33,2021-04,2023-12,10470.9055,20470.91,39,39,False,False,False
trendtype,long_only,1D,33,2021-07,2024-03,12094.6642,22094.66,45,45,False,False,False
trendtype,long_only,1D,33,2021-10,2024-06,9299.224,19299.22,43,43,False,False,False
trendtype,long_only,1D,33,2022-01,2024-09,6633.3073,16633.31,40,40,False,False,False
trendtype,long_only,1D,33,2022-04,2024-12,15704.6093,25704.61,45,45,False,False,False
trendtype,long_only,1D,33,2022-07,2025-03,15346.9832,25346.98,46,46,False,False,False
trendtype,long_only,1D,33,2022-10,2025-06,17732.9838,27732.98,48,48,False,False,False
trendtype,long_only,1D,33,2023-01,2025-09,15466.9315,25466.93,48,48,False,False,False
trendtype,long_only,1D,33,2023-04,2025-12,8854.6981,18854.7,42,42,False,False,False
trendtype,long_only,1D,33,2023-07,2026-03,7424.6434,17424.64,42,42,False,False,False
trendtype,long_only,1D,36,2021-01,2023-12,12248.3778,22248.38,46,46,False,False,False
trendtype,long_only,1D,36,2021-04,2024-03,12094.6642,22094.66,45,45,False,False,False
trendtype,long_only,1D,36,2021-07,2024-06,12491.9416,22491.94,46,46,False,False,False
trendtype,long_only,1D,36,2021-10,2024-09,9642.1182,19642.12,44,44,False,False,False
trendtype,long_only,1D,36,2022-01,2024-12,13895.1894,23895.19,49,49,False,False,False
trendtype,long_only,1D,36,2022-04,2025-03,15346.9832,25346.98,46,46,False,False,False
trendtype,long_only,1D,36,2022-07,2025-06,15732.6655,25732.67,51,51,False,False,False
trendtype,long_only,1D,36,2022-10,2025-09,15071.455,25071.46,51,51,False,False,False
trendtype,long_only,1D,36,2023-01,2025-12,15127.9242,25127.92,50,50,False,False,False
trendtype,long_only,1D,36,2023-04,2026-03,7722.6828,17722.68,45,45,False,False,False
trendtype,long_only,1D,39,2021-01,2024-03,14013.1262,24013.13,52,52,False,False,False
trendtype,long_only,1D,39,2021-04,2024-06,12491.9416,22491.94,46,46,False,False,False
trendtype,long_only,1D,39,2021-07,2024-09,12891.5616,22891.56,47,47,False,False,False
trendtype,long_only,1D,39,2021-10,2024-12,18217.6073,28217.61,53,53,False,False,False
trendtype,long_only,1D,39,2022-01,2025-03,13562.7376,23562.74,50,50,False,False,False
trendtype,long_only,1D,39,2022-04,2025-06,15732.6655,25732.67,51,51,False,False,False
trendtype,long_only,1D,39,2022-07,2025-09,13263.1069,23263.11,54,54,False,False,False
trendtype,long_only,1D,39,2022-10,2025-12,14737.7121,24737.71,53,53,False,False,False
trendtype,long_only,1D,39,2023-01,2026-03,13619.2712,23619.27,53,53,False,False,False
trendtype,long_only,1D,42,2021-01,2024-06,14444.8988,24444.9,53,53,False,False,False
trendtype,long_only,1D,42,2021-04,2024-09,12891.5616,22891.56,47,47,False,False,False
trendtype,long_only,1D,42,2021-07,2024-12,22885.7148,32885.71,56,56,False,False,False
trendtype,long_only,1D,42,2021-10,2025-03,17825.0181,27825.02,54,54,False,False,False
trendtype,long_only,1D,42,2022-01,2025-06,13921.2707,23921.27,55,55,False,False,False
trendtype,long_only,1D,42,2022-04,2025-09,13263.1069,23263.11,54,54,False,False,False
trendtype,long_only,1D,42,2022-07,2025-12,12953.4361,22953.44,56,56,False,False,False
trendtype,long_only,1D,42,2022-10,2026-03,13252.4871,23252.49,56,56,False,False,False
trendtype,long_only,1D,45,2021-01,2024-09,14879.2175,24879.22,54,54,False,False,False
trendtype,long_only,1D,45,2021-04,2024-12,22885.7148,32885.71,56,56,False,False,False
trendtype,long_only,1D,45,2021-07,2025-03,22428.1786,32428.18,57,57,False,False,False
trendtype,long_only,1D,45,2021-10,2025-06,18248.4064,28248.41,59,59,False,False,False
trendtype,long_only,1D,45,2022-01,2025-09,11625.5512,21625.55,58,58,False,False,False
trendtype,long_only,1D,45,2022-04,2025-12,12953.4361,22953.44,56,56,False,False,False
trendtype,long_only,1D,45,2022-07,2026-03,11575.337,21575.34,59,59,False,False,False
trendtype,long_only,1D,48,2021-01,2024-12,25741.155,35741.15,63,63,False,False,False
trendtype,long_only,1D,48,2021-04,2025-03,22428.1786,32428.18,57,57,False,False,False
trendtype,long_only,1D,48,2021-07,2025-06,22921.6091,32921.61,62,62,False,False,False
trendtype,long_only,1D,48,2021-10,2025-09,15537.4126,25537.41,62,62,False,False,False
trendtype,long_only,1D,48,2022-01,2025-12,11337.679,21337.68,60,60,False,False,False
trendtype,long_only,1D,48,2022-04,2026-03,11575.337,21575.34,59,59,False,False,False
trendtype,long_only,1D,51,2021-01,2025-03,25243.8913,35243.89,64,64,False,False,False
trendtype,long_only,1D,51,2021-04,2025-06,22921.6091,32921.61,62,62,False,False,False
trendtype,long_only,1D,51,2021-07,2025-09,19762.129,29762.13,65,65,False,False,False
trendtype,long_only,1D,51,2021-10,2025-12,15197.4671,25197.47,64,64,False,False,False
trendtype,long_only,1D,51,2022-01,2026-03,10056.5882,20056.59,63,63,False,False,False
trendtype,long_only,1D,54,2021-01,2025-06,25780.166,35780.17,69,69,False,False,False
trendtype,long_only,1D,54,2021-04,2025-09,19762.129,29762.13,65,65,False,False,False
trendtype,long_only,1D,54,2021-07,2025-12,19365.9454,29365.95,67,67,False,False,False
trendtype,long_only,1D,54,2021-10,2026-03,13684.6388,23684.64,67,67,False,False,False
trendtype,long_only,1D,57,2021-01,2025-09,22346.3508,32346.35,72,72,False,False,False
trendtype,long_only,1D,57,2021-04,2025-12,19365.9454,29365.95,67,67,False,False,False
trendtype,long_only,1D,57,2021-07,2026-03,17602.8463,27602.85,70,70,False,False,False
trendtype,long_only,1D,60,2021-01,2025-12,21915.7669,31915.77,74,74,False,False,False
trendtype,long_only,1D,60,2021-04,2026-03,17602.8463,27602.85,70,70,False,False,False
trendtype,long_only,1D,63,2021-01,2026-03,19999.5793,29999.58,77,77,False,False,False
supertrend_trendtype,bidirectional,1h,3,2021-01,2021-03,-611.9963,9388.0,61,61,False,True,True
supertrend_trendtype,bidirectional,1h,3,2021-04,2021-06,751.9318,10751.93,65,65,False,False,False
supertrend_trendtype,bidirectional,1h,3,2021-07,2021-09,174.9198,10174.92,66,66,False,False,False
supertrend_trendtype,bidirectional,1h,3,2021-10,2021-12,-607.5476,9392.45,69,69,False,True,True
supertrend_trendtype,bidirectional,1h,3,2022-01,2022-03,1457.1666,11457.17,69,69,False,False,False
supertrend_trendtype,bidirectional,1h,3,2022-04,2022-06,954.571,10954.57,76,76,False,False,False
supertrend_trendtype,bidirectional,1h,3,2022-07,2022-09,-2351.5686,7648.43,74,74,False,True,True
supertrend_trendtype,bidirectional,1h,3,2022-10,2022-12,1765.0086,11765.01,62,62,False,False,False
supertrend_trendtype,bidirectional,1h,3,2023-01,2023-03,2767.2603,12767.26,74,74,False,False,False
supertrend_trendtype,bidirectional,1h,3,2023-04,2023-06,-460.4296,9539.57,75,75,False,True,True
supertrend_trendtype,bidirectional,1h,3,2023-07,2023-09,-783.5251,9216.47,71,71,False,True,True
supertrend_trendtype,bidirectional,1h,3,2023-10,2023-12,836.0202,10836.02,58,58,False,False,False
supertrend_trendtype,bidirectional,1h,3,2024-01,2024-03,-779.7331,9220.27,69,69,False,True,True
supertrend_trendtype,bidirectional,1h,3,2024-04,2024-06,-207.4041,9792.6,71,71,False,True,True
supertrend_trendtype,bidirectional,1h,3,2024-07,2024-09,1285.158,11285.16,75,75,False,False,False
supertrend_trendtype,bidirectional,1h,3,2024-10,2024-12,188.2272,10188.23,76,76,False,False,False
supertrend_trendtype,bidirectional,1h,3,2025-01,2025-03,-2233.5314,7766.47,80,80,False,True,True
supertrend_trendtype,bidirectional,1h,3,2025-04,2025-06,-1069.2043,8930.8,76,76,False,True,True
supertrend_trendtype,bidirectional,1h,3,2025-07,2025-09,-761.0044,9239.0,80,80,False,True,True
supertrend_trendtype,bidirectional,1h,3,2025-10,2025-12,-1796.7602,8203.24,77,77,False,True,True
supertrend_trendtype,bidirectional,1h,3,2026-01,2026-03,960.3755,10960.38,80,80,False,False,False
supertrend_trendtype,bidirectional,1h,6,2021-01,2021-06,-16.5464,9983.45,127,127,False,True,False
supertrend_trendtype,bidirectional,1h,6,2021-04,2021-09,940.0043,10940.0,131,131,False,False,False
supertrend_trendtype,bidirectional,1h,6,2021-07,2021-12,-127.818,9872.18,136,136,False,True,True
supertrend_trendtype,bidirectional,1h,6,2021-10,2022-03,659.6399,10659.64,139,139,False,False,False
supertrend_trendtype,bidirectional,1h,6,2022-01,2022-06,2298.6978,12298.7,146,146,False,False,False
supertrend_trendtype,bidirectional,1h,6,2022-04,2022-09,-2064.7861,7935.21,151,151,False,True,True
supertrend_trendtype,bidirectional,1h,6,2022-07,2022-12,-1001.6139,8998.39,136,136,False,True,True
supertrend_trendtype,bidirectional,1h,6,2022-10,2023-03,5020.6927,15020.69,136,136,False,False,False
supertrend_trendtype,bidirectional,1h,6,2023-01,2023-06,2089.5405,12089.54,150,150,False,False,False
supertrend_trendtype,bidirectional,1h,6,2023-04,2023-09,-1207.8788,8792.12,146,146,False,True,True
supertrend_trendtype,bidirectional,1h,6,2023-07,2023-12,-13.0092,9986.99,129,129,False,True,False
supertrend_trendtype,bidirectional,1h,6,2023-10,2024-03,-116.6593,9883.34,128,128,False,True,True
supertrend_trendtype,bidirectional,1h,6,2024-01,2024-06,-1187.3826,8812.62,141,141,False,True,True
supertrend_trendtype,bidirectional,1h,6,2024-04,2024-09,1313.2121,11313.21,147,147,False,False,False
supertrend_trendtype,bidirectional,1h,6,2024-07,2024-12,1560.9407,11560.94,152,152,False,False,False
supertrend_trendtype,bidirectional,1h,6,2024-10,2025-03,-2235.361,7764.64,157,157,False,True,True
supertrend_trendtype,bidirectional,1h,6,2025-01,2025-06,-3063.9255,6936.07,156,156,False,True,True
supertrend_trendtype,bidirectional,1h,6,2025-04,2025-09,-1748.8417,8251.16,156,156,False,True,True
supertrend_trendtype,bidirectional,1h,6,2025-07,2025-12,-2293.9746,7706.03,158,158,False,True,True
supertrend_trendtype,bidirectional,1h,6,2025-10,2026-03,-1040.7974,8959.2,158,158,False,True,True
supertrend_trendtype,bidirectional,1h,9,2021-01,2021-09,158.0839,10158.08,193,193,False,False,False
supertrend_trendtype,bidirectional,1h,9,2021-04,2021-12,614.5027,10614.5,201,201,False,False,False
supertrend_trendtype,bidirectional,1h,9,2021-07,2022-03,1204.0925,11204.09,206,206,False,False,False
supertrend_trendtype,bidirectional,1h,9,2021-10,2022-06,1442.5926,11442.59,216,216,False,False,False
supertrend_trendtype,bidirectional,1h,9,2022-01,2022-09,-1091.1347,8908.87,221,221,False,True,True
supertrend_trendtype,bidirectional,1h,9,2022-04,2022-12,-664.2141,9335.79,213,213,False,True,True
supertrend_trendtype,bidirectional,1h,9,2022-07,2023-03,1488.4737,11488.47,210,210,False,False,False
supertrend_trendtype,bidirectional,1h,9,2022-10,2023-06,4223.3547,14223.35,212,212,False,False,False
supertrend_trendtype,bidirectional,1h,9,2023-01,2023-09,1142.2946,11142.29,221,221,False,False,False
supertrend_trendtype,bidirectional,1h,9,2023-04,2023-12,-472.8398,9527.16,204,204,False,True,True
supertrend_trendtype,bidirectional,1h,9,2023-07,2024-03,-891.0439,9108.96,199,199,False,True,True
supertrend_trendtype,bidirectional,1h,9,2023-10,2024-06,-553.6248,9446.38,200,200,False,True,True
supertrend_trendtype,bidirectional,1h,9,2024-01,2024-09,181.0604,10181.06,217,217,False,False,False
supertrend_trendtype,bidirectional,1h,9,2024-04,2024-12,1589.6804,11589.68,224,224,False,False,False
supertrend_trendtype,bidirectional,1h,9,2024-07,2025-03,-1189.1904,8810.81,233,233,False,True,True
supertrend_trendtype,bidirectional,1h,9,2024-10,2025-06,-3065.5595,6934.44,233,233,False,True,True
supertrend_trendtype,bidirectional,1h,9,2025-01,2025-09,-3591.7639,6408.24,236,236,False,True,True
supertrend_trendtype,bidirectional,1h,9,2025-04,2025-12,-3117.9062,6882.09,234,234,False,True,True
supertrend_trendtype,bidirectional,1h,9,2025-07,2026-03,-1583.8323,8416.17,239,239,False,True,True
supertrend_trendtype,bidirectional,1h,12,2021-01,2021-12,-144.1529,9855.85,263,263,False,True,True
supertrend_trendtype,bidirectional,1h,12,2021-04,2022-03,2046.5638,12046.56,271,271,False,False,False
supertrend_trendtype,bidirectional,1h,12,2021-07,2022-06,2027.0353,12027.04,283,283,False,False,False
supertrend_trendtype,bidirectional,1h,12,2021-10,2022-09,-1711.2756,8288.72,291,291,False,True,True
supertrend_trendtype,bidirectional,1h,12,2022-01,2022-12,481.2877,10481.29,283,283,False,False,False
supertrend_trendtype,bidirectional,1h,12,2022-04,2023-03,1919.2409,11919.24,287,287,False,False,False
supertrend_trendtype,bidirectional,1h,12,2022-07,2023-06,878.6353,10878.64,286,286,False,False,False
supertrend_trendtype,bidirectional,1h,12,2022-10,2023-09,3108.9192,13108.92,283,283,False,False,False
supertrend_trendtype,bidirectional,1h,12,2023-01,2023-12,2073.8129,12073.81,279,279,False,False,False
supertrend_trendtype,bidirectional,1h,12,2023-04,2024-03,-1310.4472,8689.55,274,274,False,True,True
supertrend_trendtype,bidirectional,1h,12,2023-07,2024-06,-1293.772,8706.23,271,271,False,True,True
supertrend_trendtype,bidirectional,1h,12,2023-10,2024-09,913.2295,10913.23,276,276,False,False,False
supertrend_trendtype,bidirectional,1h,12,2024-01,2024-12,429.8616,10429.86,294,294,False,False,False
supertrend_trendtype,bidirectional,1h,12,2024-04,2025-03,-1167.2873,8832.71,305,305,False,True,True
supertrend_trendtype,bidirectional,1h,12,2024-07,2025-06,-2131.2459,7868.75,309,309,False,True,True
supertrend_trendtype,bidirectional,1h,12,2024-10,2025-09,-3593.2735,6406.73,313,313,False,True,True
supertrend_trendtype,bidirectional,1h,12,2025-01,2025-12,-4655.0434,5344.96,314,314,False,True,True
supertrend_trendtype,bidirectional,1h,12,2025-04,2026-03,-2483.6925,7516.31,315,315,False,True,True
supertrend_trendtype,bidirectional,1h,15,2021-01,2022-03,1185.5537,11185.55,333,333,False,False,False
supertrend_trendtype,bidirectional,1h,15,2021-04,2022-06,2931.3863,12931.39,348,348,False,False,False
supertrend_trendtype,bidirectional,1h,15,2021-07,2022-09,-1287.9201,8712.08,358,358,False,True,True
supertrend_trendtype,bidirectional,1h,15,2021-10,2022-12,-248.3086,9751.69,353,353,False,True,True
supertrend_trendtype,bidirectional,1h,15,2022-01,2023-03,3381.7328,13381.73,357,357,False,False,False
supertrend_trendtype,bidirectional,1h,15,2022-04,2023-06,1286.5362,11286.54,363,363,False,False,False
supertrend_trendtype,bidirectional,1h,15,2022-07,2023-09,26.2669,10026.27,357,357,False,False,False
supertrend_trendtype,bidirectional,1h,15,2022-10,2023-12,4204.8512,14204.85,341,341,False,False,False
supertrend_trendtype,bidirectional,1h,15,2023-01,2024-03,1012.3093,11012.31,349,349,False,False,False
supertrend_trendtype,bidirectional,1h,15,2023-04,2024-06,-1694.6325,8305.37,346,346,False,True,True
supertrend_trendtype,bidirectional,1h,15,2023-07,2024-09,58.1506,10058.15,347,347,False,False,False
supertrend_trendtype,bidirectional,1h,15,2023-10,2024-12,1179.9231,11179.92,353,353,False,False,False
supertrend_trendtype,bidirectional,1h,15,2024-01,2025-03,-2051.207,7948.79,375,375,False,True,True
supertrend_trendtype,bidirectional,1h,15,2024-04,2025-06,-2111.6847,7888.32,381,381,False,True,True
supertrend_trendtype,bidirectional,1h,15,2024-07,2025-09,-2730.0615,7269.94,389,389,False,True,True
supertrend_trendtype,bidirectional,1h,15,2024-10,2025-12,-4656.3026,5343.7,391,391,False,True,True
supertrend_trendtype,bidirectional,1h,15,2025-01,2026-03,-4162.4834,5837.52,395,395,False,True,True
supertrend_trendtype,bidirectional,1h,18,2021-01,2022-06,2007.1349,12007.13,410,410,False,False,False
supertrend_trendtype,bidirectional,1h,18,2021-04,2022-09,-632.8311,9367.17,423,423,False,True,True
supertrend_trendtype,bidirectional,1h,18,2021-07,2022-12,249.7695,10249.77,420,420,False,False,False
supertrend_trendtype,bidirectional,1h,18,2021-10,2023-03,2450.2382,12450.24,427,427,False,False,False
supertrend_trendtype,bidirectional,1h,18,2022-01,2023-06,2671.3951,12671.4,433,433,False,False,False
supertrend_trendtype,bidirectional,1h,18,2022-04,2023-09,402.2077,10402.21,434,434,False,False,False
supertrend_trendtype,bidirectional,1h,18,2022-07,2023-12,864.483,10864.48,415,415,False,False,False
supertrend_trendtype,bidirectional,1h,18,2022-10,2024-03,2955.9914,12955.99,411,411,False,False,False
supertrend_trendtype,bidirectional,1h,18,2023-01,2024-06,525.4295,10525.43,421,421,False,False,False
supertrend_trendtype,bidirectional,1h,18,2023-04,2024-09,-404.9564,9595.04,422,422,False,True,True
supertrend_trendtype,bidirectional,1h,18,2023-07,2024-12,303.9481,10303.95,424,424,False,False,False
supertrend_trendtype,bidirectional,1h,18,2023-10,2025-03,-1479.571,8520.43,434,434,False,True,True
supertrend_trendtype,bidirectional,1h,18,2024-01,2025-06,-2901.0953,7098.9,451,451,False,True,True
supertrend_trendtype,bidirectional,1h,18,2024-04,2025-09,-2711.989,7288.01,461,461,False,True,True
supertrend_trendtype,bidirectional,1h,18,2024-07,2025-12,-3936.3181,6063.68,467,467,False,True,True
supertrend_trendtype,bidirectional,1h,18,2024-10,2026-03,-4163.8586,5836.14,472,472,False,True,True
supertrend_trendtype,bidirectional,1h,21,2021-01,2022-09,-1302.3355,8697.66,485,485,False,True,True
supertrend_trendtype,bidirectional,1h,21,2021-04,2022-12,1020.4822,11020.48,485,485,False,False,False
supertrend_trendtype,bidirectional,1h,21,2021-07,2023-03,3086.1475,13086.15,494,494,False,False,False
supertrend_trendtype,bidirectional,1h,21,2021-10,2023-06,1789.3467,11789.35,503,503,False,False,False
supertrend_trendtype,bidirectional,1h,21,2022-01,2023-09,1678.5595,11678.56,504,504,False,False,False
supertrend_trendtype,bidirectional,1h,21,2022-04,2023-12,1271.8533,11271.85,492,492,False,False,False
supertrend_trendtype,bidirectional,1h,21,2022-07,2024-03,-90.6989,9909.3,485,485,False,True,False
supertrend_trendtype,bidirectional,1h,21,2022-10,2024-06,2383.1769,12383.18,483,483,False,False,False
supertrend_trendtype,bidirectional,1h,21,2023-01,2024-09,2159.8418,12159.84,497,497,False,False,False
supertrend_trendtype,bidirectional,1h,21,2023-04,2024-12,-170.4761,9829.52,499,499,False,True,True
supertrend_trendtype,bidirectional,1h,21,2023-07,2025-03,-2147.168,7852.83,505,505,False,True,True
supertrend_trendtype,bidirectional,1h,21,2023-10,2025-06,-2390.5789,7609.42,510,510,False,True,True
supertrend_trendtype,bidirectional,1h,21,2024-01,2025-09,-3441.3251,6558.67,531,531,False,True,True
supertrend_trendtype,bidirectional,1h,21,2024-04,2025-12,-3921.2442,6078.76,539,539,False,True,True
supertrend_trendtype,bidirectional,1h,21,2024-07,2026-03,-3377.5245,6622.48,548,548,False,True,True
supertrend_trendtype,bidirectional,1h,24,2021-01,2022-12,232.8098,10232.81,547,547,False,False,False
supertrend_trendtype,bidirectional,1h,24,2021-04,2023-03,4070.1365,14070.14,559,559,False,False,False
supertrend_trendtype,bidirectional,1h,24,2021-07,2023-06,2391.5003,12391.5,570,570,False,False,False
supertrend_trendtype,bidirectional,1h,24,2021-10,2023-09,865.6218,10865.62,574,574,False,False,False
supertrend_trendtype,bidirectional,1h,24,2022-01,2023-12,2654.9106,12654.91,562,562,False,False,False
supertrend_trendtype,bidirectional,1h,24,2022-04,2024-03,280.8563,10280.86,562,562,False,False,False
supertrend_trendtype,bidirectional,1h,24,2022-07,2024-06,-528.8121,9471.19,557,557,False,True,True
supertrend_trendtype,bidirectional,1h,24,2022-10,2024-09,4306.0643,14306.06,559,559,False,False,False
supertrend_trendtype,bidirectional,1h,24,2023-01,2024-12,2456.9997,12457.0,574,574,False,False,False
supertrend_trendtype,bidirectional,1h,24,2023-04,2025-03,-2508.7356,7491.26,580,580,False,True,True
supertrend_trendtype,bidirectional,1h,24,2023-07,2025-06,-2986.7961,7013.2,581,581,False,True,True
supertrend_trendtype,bidirectional,1h,24,2023-10,2025-09,-2969.6592,7030.34,590,590,False,True,True
supertrend_trendtype,bidirectional,1h,24,2024-01,2025-12,-4529.566,5470.43,609,609,False,True,True
supertrend_trendtype,bidirectional,1h,24,2024-04,2026-03,-3361.0615,6638.94,620,620,False,True,True
supertrend_trendtype,bidirectional,1h,27,2021-01,2023-03,3064.4946,13064.49,621,621,False,False,False
supertrend_trendtype,bidirectional,1h,27,2021-04,2023-06,3323.2566,13323.26,635,635,False,False,False
supertrend_trendtype,bidirectional,1h,27,2021-07,2023-09,1420.5951,11420.6,641,641,False,False,False
supertrend_trendtype,bidirectional,1h,27,2021-10,2023-12,1774.0097,11774.01,632,632,False,False,False
supertrend_trendtype,bidirectional,1h,27,2022-01,2024-03,1542.3182,11542.32,632,632,False,False,False
supertrend_trendtype,bidirectional,1h,27,2022-04,2024-06,-173.6843,9826.32,634,634,False,True,True
supertrend_trendtype,bidirectional,1h,27,2022-07,2024-09,941.8951,10941.9,633,633,False,False,False
supertrend_trendtype,bidirectional,1h,27,2022-10,2024-12,4655.6709,14655.67,636,636,False,False,False
supertrend_trendtype,bidirectional,1h,27,2023-01,2025-03,-506.287,9493.71,655,655,False,True,True
supertrend_trendtype,bidirectional,1h,27,2023-04,2025-06,-3309.7048,6690.3,656,656,False,True,True
supertrend_trendtype,bidirectional,1h,27,2023-07,2025-09,-3520.504,6479.5,661,661,False,True,True
supertrend_trendtype,bidirectional,1h,27,2023-10,2025-12,-4136.1608,5863.84,668,668,False,True,True
supertrend_trendtype,bidirectional,1h,27,2024-01,2026-03,-4025.4427,5974.56,690,690,False,True,True
supertrend_trendtype,bidirectional,1h,30,2021-01,2023-06,2370.9968,12371.0,697,697,False,False,False
supertrend_trendtype,bidirectional,1h,30,2021-04,2023-09,2279.346,12279.35,706,706,False,False,False
supertrend_trendtype,bidirectional,1h,30,2021-07,2023-12,2375.3799,12375.38,699,699,False,False,False
supertrend_trendtype,bidirectional,1h,30,2021-10,2024-03,738.8642,10738.86,702,702,False,False,False
supertrend_trendtype,bidirectional,1h,30,2022-01,2024-06,1032.0055,11032.01,704,704,False,False,False
supertrend_trendtype,bidirectional,1h,30,2022-04,2024-09,1352.168,11352.17,710,710,False,False,False
supertrend_trendtype,bidirectional,1h,30,2022-07,2024-12,1209.2893,11209.29,710,710,False,False,False
supertrend_trendtype,bidirectional,1h,30,2022-10,2025-03,1169.3615,11169.36,717,717,False,False,False
supertrend_trendtype,bidirectional,1h,30,2023-01,2025-06,-1521.3588,8478.64,731,731,False,True,True
supertrend_trendtype,bidirectional,1h,30,2023-04,2025-09,-3818.8392,6181.16,736,736,False,True,True
supertrend_trendtype,bidirectional,1h,30,2023-07,2025-12,-4595.6073,5404.39,739,739,False,True,True
supertrend_trendtype,bidirectional,1h,30,2023-10,2026-03,-3595.7835,6404.22,749,749,False,True,True
supertrend_trendtype,bidirectional,1h,33,2021-01,2023-09,1401.6981,11401.7,768,768,False,False,False
supertrend_trendtype,bidirectional,1h,33,2021-04,2023-12,3305.9241,13305.92,764,764,False,False,False
supertrend_trendtype,bidirectional,1h,33,2021-07,2024-03,1287.3632,11287.36,769,769,False,False,False
supertrend_trendtype,bidirectional,1h,33,2021-10,2024-06,264.074,10264.07,774,774,False,False,False
supertrend_trendtype,bidirectional,1h,33,2022-01,2024-09,2745.08,12745.08,780,780,False,False,False
supertrend_trendtype,bidirectional,1h,33,2022-04,2024-12,1629.5883,11629.59,787,787,False,False,False
supertrend_trendtype,bidirectional,1h,33,2022-07,2025-03,-1457.1905,8542.81,791,791,False,True,True
supertrend_trendtype,bidirectional,1h,33,2022-10,2025-06,-24.8714,9975.13,793,793,False,True,False
supertrend_trendtype,bidirectional,1h,33,2023-01,2025-09,-2166.5871,7833.41,811,811,False,True,True
supertrend_trendtype,bidirectional,1h,33,2023-04,2025-12,-4844.4415,5155.56,814,814,False,True,True
supertrend_trendtype,bidirectional,1h,33,2023-07,2026-03,-4097.57,5902.43,820,820,False,True,True
supertrend_trendtype,bidirectional,1h,36,2021-01,2023-12,2354.9031,12354.9,826,826,False,False,False
supertrend_trendtype,bidirectional,1h,36,2021-04,2024-03,2136.0959,12136.1,834,834,False,False,False
supertrend_trendtype,bidirectional,1h,36,2021-07,2024-06,788.3226,10788.32,841,841,False,False,False
supertrend_trendtype,bidirectional,1h,36,2021-10,2024-09,1857.9024,11857.9,850,850,False,False,False
supertrend_trendtype,bidirectional,1h,36,2022-01,2024-12,3056.5398,13056.54,857,857,False,False,False
supertrend_trendtype,bidirectional,1h,36,2022-04,2025-03,-1136.8728,8863.13,868,868,False,True,True
supertrend_trendtype,bidirectional,1h,36,2022-07,2025-06,-2370.5913,7629.41,867,867,False,True,True
supertrend_trendtype,bidirectional,1h,36,2022-10,2025-09,-783.9831,9216.02,873,873,False,True,True
supertrend_trendtype,bidirectional,1h,36,2023-01,2025-12,-3466.3376,6533.66,889,889,False,True,True
supertrend_trendtype,bidirectional,1h,36,2023-04,2026-03,-4369.3353,5630.66,895,895,False,True,True
supertrend_trendtype,bidirectional,1h,39,2021-01,2024-03,1268.6867,11268.69,896,896,False,False,False
supertrend_trendtype,bidirectional,1h,39,2021-04,2024-06,1599.5309,11599.53,906,906,False,False,False
supertrend_trendtype,bidirectional,1h,39,2021-07,2024-09,2463.5576,12463.56,917,917,False,False,False
supertrend_trendtype,bidirectional,1h,39,2021-10,2024-12,2147.6817,12147.68,927,927,False,False,False
supertrend_trendtype,bidirectional,1h,39,2022-01,2025-03,-49.3663,9950.63,938,938,False,True,False
supertrend_trendtype,bidirectional,1h,39,2022-04,2025-06,-2084.5221,7915.48,944,944,False,True,True
supertrend_trendtype,bidirectional,1h,39,2022-07,2025-09,-2951.1927,7048.81,947,947,False,True,True
supertrend_trendtype,bidirectional,1h,39,2022-10,2025-12,-2313.1406,7686.86,951,951,False,True,True
supertrend_trendtype,bidirectional,1h,39,2023-01,2026-03,-2864.2334,7135.77,970,970,False,True,True
supertrend_trendtype,bidirectional,1h,42,2021-01,2024-06,770.4718,10770.47,968,968,False,False,False
supertrend_trendtype,bidirectional,1h,42,2021-04,2024-09,3400.732,13400.73,982,982,False,False,False
supertrend_trendtype,bidirectional,1h,42,2021-07,2024-12,2768.1376,12768.14,994,994,False,False,False
supertrend_trendtype,bidirectional,1h,42,2021-10,2025-03,-742.0241,9257.98,1008,1008,False,True,True
supertrend_trendtype,bidirectional,1h,42,2022-01,2025-06,-1113.2923,8886.71,1014,1014,False,True,True
supertrend_trendtype,bidirectional,1h,42,2022-04,2025-09,-2686.8934,7313.11,1024,1024,False,True,True
supertrend_trendtype,bidirectional,1h,42,2022-07,2025-12,-4120.7583,5879.24,1025,1025,False,True,True
supertrend_trendtype,bidirectional,1h,42,2022-10,2026-03,-1604.7644,8395.24,1032,1032,False,True,True
supertrend_trendtype,bidirectional,1h,45,2021-01,2024-09,2442.9348,12442.93,1044,1044,False,False,False
supertrend_trendtype,bidirectional,1h,45,2021-04,2024-12,3728.2144,13728.21,1059,1059,False,False,False
supertrend_trendtype,bidirectional,1h,45,2021-07,2025-03,-269.163,9730.84,1075,1075,False,True,True
supertrend_trendtype,bidirectional,1h,45,2021-10,2025-06,-1731.8908,8268.11,1084,1084,False,True,True
supertrend_trendtype,bidirectional,1h,45,2022-01,2025-09,-1789.5746,8210.43,1094,1094,False,True,True
supertrend_trendtype,bidirectional,1h,45,2022-04,2025-12,-3900.3127,6099.69,1102,1102,False,True,True
