combo_id,carrier_id,v5_combo_id,st_factor,st_period,fast_ema_len,slow_ema_len,direction_ema_len,tp_atr_mult,sl_atr_mult,sl_margin_pct,v5_atr_mult,v5_mean_cagr,v5_worst_mdd,n_complete,n_positive,mean_cagr,std_cagr,worst_window,worst_mdd,mean_mdd,total_trades,liquidated,safety_score,mdd_improvement,cagr_drop,tier_a,tier_b,tier_c,final_tier,v6_score,rank_in_tier,is_sanity_case,v5_v6_drift,window_stats_json
201,13,288,2.7,8,9,25,230,3.0,1.8,0.0,3.0,178.70388506098956,-96.01530251215425,8,7,153.47659761879567,139.6943608906546,-13.718029781483832,-103.30448238182883,-61.20097219346853,443,False,64.2396450454235,7.29,25.23,False,False,False,FAIL,-27.72,139,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 377.5458, ""mdd_raw"": -84.6284, ""cagr_adj"": 377.5457984045629, ""mdd_adj"": -81.90547144766875, ""sharpe"": 1.7961, ""trades_count"": 44, ""liquidated"": false, ""finishing_balance"": 54706.585151626794}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 145.0059, ""mdd_raw"": -58.612, ""cagr_adj"": 145.0059262382419, ""mdd_adj"": -58.31563373288492, ""sharpe"": 1.3401, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 26550.454362794262}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 291.0031, ""mdd_raw"": -48.3528, ""cagr_adj"": 222.09062656265422, ""mdd_adj"": -50.62564712058217, ""sharpe"": 1.8389, ""trades_count"": 62, ""liquidated"": false, ""finishing_balance"": 44185.29562531279}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 680.9131, ""mdd_raw"": -63.9822, ""cagr_adj"": 256.79690904201, ""mdd_adj"": -103.30448238182883, ""sharpe"": 2.0324, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 93893.93847234698}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 6.0092, ""mdd_raw"": -60.1304, ""cagr_adj"": 4.648189206127529, ""mdd_adj"": -60.943637569706254, ""sharpe"": 0.425, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 10656.533317857433}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 240.1771, ""mdd_raw"": -38.8271, ""cagr_adj"": 213.3226841877772, ""mdd_adj"": -42.56845597340924, ""sharpe"": 1.7602, ""trades_count"": 66, ""liquidated"": false, ""finishing_balance"": 37964.721448384465}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 7.2849, ""mdd_raw"": -48.826, ""cagr_adj"": -13.718029781483832, ""mdd_adj"": -55.89477168394116, ""sharpe"": 0.5113, ""trades_count"": 62, ""liquidated"": false, ""finishing_balance"": 10796.350755811724}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 27.9852, ""mdd_raw"": -34.7276, ""cagr_adj"": 22.120677090475294, ""mdd_adj"": -36.04967763772689, ""sharpe"": 0.7073, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 13031.904595823968}]"
202,13,288,2.7,8,9,25,230,3.0,2.0,0.0,3.0,178.70388506098956,-96.01530251215425,8,8,161.96624004136285,135.44963534861193,18.107274875627155,-103.30448238182883,-61.41301530618086,425,False,90.24940470307423,7.29,16.74,False,False,False,FAIL,38.48,5,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 359.1417, ""mdd_raw"": -85.5047, ""cagr_adj"": 359.1417067366782, ""mdd_adj"": -82.93695428090957, ""sharpe"": 1.7673, ""trades_count"": 42, ""liquidated"": false, ""finishing_balance"": 52418.8672375539}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 141.3355, ""mdd_raw"": -58.612, ""cagr_adj"": 141.3355046184322, ""mdd_adj"": -58.31563373288501, ""sharpe"": 1.3226, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 26117.331558514616}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 287.4485, ""mdd_raw"": -47.5247, ""cagr_adj"": 219.58864352829076, ""mdd_adj"": -51.833141262642876, ""sharpe"": 1.8297, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 43747.77972019257}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 726.3043, ""mdd_raw"": -63.9822, ""cagr_adj"": 308.88464318237254, ""mdd_adj"": -103.30448238182883, ""sharpe"": 2.0684, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 99856.19949465871}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 19.5784, ""mdd_raw"": -57.6357, ""cagr_adj"": 18.134159497208135, ""mdd_adj"": -58.75330940395084, ""sharpe"": 0.601, ""trades_count"": 34, ""liquidated"": false, ""finishing_balance"": 12151.093043140969}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 238.4964, ""mdd_raw"": -38.7341, ""cagr_adj"": 211.37503095426558, ""mdd_adj"": -42.47775593408541, ""sharpe"": 1.7475, ""trades_count"": 63, ""liquidated"": false, ""finishing_balance"": 37760.37739169322}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 47.3297, ""mdd_raw"": -48.8184, ""cagr_adj"": 18.107274875627155, ""mdd_adj"": -55.972364531454055, ""sharpe"": 0.8643, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 15253.872243139644}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 25.2347, ""mdd_raw"": -35.5722, ""cagr_adj"": 19.162956938028252, ""mdd_adj"": -37.71048092169027, ""sharpe"": 0.6693, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 12731.565881045155}]"
203,13,288,2.7,8,9,25,230,3.0,2.5,0.0,3.0,178.70388506098956,-96.01530251215425,8,8,181.07607721794722,173.27982392994835,5.2075908675194515,-102.30779094995872,-61.92689160806191,401,False,83.64878770759277,6.29,-2.37,False,False,False,FAIL,17.42,48,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 484.9476, ""mdd_raw"": -88.4269, ""cagr_adj"": 484.94764459327683, ""mdd_adj"": -84.18255351184133, ""sharpe"": 1.8379, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 68202.45276989002}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 126.9139, ""mdd_raw"": -60.3861, ""cagr_adj"": 126.91387761216819, ""mdd_adj"": -60.10247598236943, ""sharpe"": 1.2721, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 24421.323769620558}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 375.7315, ""mdd_raw"": -44.3047, ""cagr_adj"": 296.43523301353855, ""mdd_adj"": -47.15299198776783, ""sharpe"": 2.024, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 54713.85426389487}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 709.8594, ""mdd_raw"": -63.1467, ""cagr_adj"": 289.8166092807578, ""mdd_adj"": -102.30779094995872, ""sharpe"": 2.0552, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 97692.63133402854}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 14.7224, ""mdd_raw"": -59.5069, ""cagr_adj"": 13.221548163440833, ""mdd_adj"": -60.68265586409698, ""sharpe"": 0.5406, ""trades_count"": 34, ""liquidated"": false, ""finishing_balance"": 11614.391616241754}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 248.9485, ""mdd_raw"": -38.9611, ""cagr_adj"": 221.4169122697263, ""mdd_adj"": -42.70589323885428, ""sharpe"": 1.7789, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 39032.6261384605}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 32.3358, ""mdd_raw"": -48.958, ""cagr_adj"": 5.2075908675194515, ""mdd_adj"": -55.360885915375526, ""sharpe"": 0.7428, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 13570.2442996376}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 16.5695, ""mdd_raw"": -40.4378, ""cagr_adj"": 10.649201943149777, ""mdd_adj"": -42.91988541423116, ""sharpe"": 0.548, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 11788.573500842267}]"
204,13,288,2.7,8,9,25,230,3.0,3.0,0.0,3.0,178.70388506098956,-96.01530251215425,8,8,178.70388506098956,166.3800695819923,10.398508677809225,-96.01530251215425,-61.6736764689397,393,False,86.27332460170688,0.0,0.0,False,False,False,FAIL,20.8,42,True,0.0,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 458.1603, ""mdd_raw"": -88.3966, ""cagr_adj"": 458.1603199925534, ""mdd_adj"": -84.14105818809087, ""sharpe"": 1.8152, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 64814.51828542985}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 139.8268, ""mdd_raw"": -56.3856, ""cagr_adj"": 139.82680495173236, ""mdd_adj"": -56.00985697261673, ""sharpe"": 1.3071, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 25939.470342108703}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 242.1884, ""mdd_raw"": -54.7308, ""cagr_adj"": 182.41645792709994, ""mdd_adj"": -61.258372432481536, ""sharpe"": 1.6943, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 38209.37405002521}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 782.9832, ""mdd_raw"": -57.6516, ""cagr_adj"": 338.72925944787437, ""mdd_adj"": -96.01530251215425, ""sharpe"": 2.1115, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 107342.3031034016}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 11.9148, ""mdd_raw"": -60.5855, ""cagr_adj"": 10.398508677809225, ""mdd_adj"": -61.77855526472048, ""sharpe"": 0.5058, ""trades_count"": 32, ""liquidated"": false, ""finishing_balance"": 11305.011658151696}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 299.2654, ""mdd_raw"": -44.7651, ""cagr_adj"": 266.66992612787396, ""mdd_adj"": -42.365839621240724, ""sharpe"": 1.8979, ""trades_count"": 60, ""liquidated"": false, ""finishing_balance"": 45203.66141461917}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 46.9442, ""mdd_raw"": -44.944, ""cagr_adj"": 17.57434284172397, ""mdd_adj"": -51.578903731557105, ""sharpe"": 0.8624, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 15210.376931469838}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 22.3536, ""mdd_raw"": -41.4745, ""cagr_adj"": 15.85546052124931, ""mdd_adj"": -40.241523028655934, ""sharpe"": 0.6295, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 12417.481133368638}]"
205,13,288,2.7,8,9,25,230,3.5,1.5,0.0,3.0,178.70388506098956,-96.01530251215425,8,7,170.39731000468765,166.66793290728805,-9.26777973980678,-94.7526412296476,-60.686767127029235,429,False,66.38848622267992,-1.26,8.31,False,False,False,FAIL,-22.29,126,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 440.1468, ""mdd_raw"": -81.383, ""cagr_adj"": 440.1468190666213, ""mdd_adj"": -82.22078860247852, ""sharpe"": 1.8641, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 62544.15136170169}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 160.1675, ""mdd_raw"": -58.9071, ""cagr_adj"": 160.16746590646775, ""mdd_adj"": -58.74195946722301, ""sharpe"": 1.3709, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 28345.654241266915}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 311.8293, ""mdd_raw"": -49.5973, ""cagr_adj"": 238.72955875970038, ""mdd_adj"": -52.69251325577975, ""sharpe"": 1.8888, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 46755.815960799424}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 433.5078, ""mdd_raw"": -59.152, ""cagr_adj"": 172.41892784013788, ""mdd_adj"": -94.7526412296476, ""sharpe"": 1.8222, ""trades_count"": 62, ""liquidated"": false, ""finishing_balance"": 61992.557203168835}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 11.58, ""mdd_raw"": -58.7645, ""cagr_adj"": 10.200132960864284, ""mdd_adj"": -61.66374893768373, ""sharpe"": 0.504, ""trades_count"": 35, ""liquidated"": false, ""finishing_balance"": 11268.16289039736}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 382.6775, ""mdd_raw"": -35.5071, ""cagr_adj"": 347.01918282940846, ""mdd_adj"": -39.68163000087832, ""sharpe"": 2.1384, ""trades_count"": 63, ""liquidated"": false, ""finishing_balance"": 55584.90688608151}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 10.999, ""mdd_raw"": -46.4206, ""cagr_adj"": -9.26777973980678, ""mdd_adj"": -50.59310047471698, ""sharpe"": 0.5481, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 11204.247449441482}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 9.708, ""mdd_raw"": -43.3358, ""cagr_adj"": 3.7641724141080246, ""mdd_adj"": -45.14775504782596, ""sharpe"": 0.4421, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 11045.500108326525}]"
206,13,288,2.7,8,9,25,230,3.5,1.8,0.0,3.0,178.70388506098956,-96.01530251215425,8,7,200.25575479009728,227.9260717138341,-13.927433004974477,-99.71866179754694,-60.184218089266516,401,False,63.91488309467304,3.7,-21.55,False,False,False,FAIL,-17.69,118,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 675.8851, ""mdd_raw"": -82.2017, ""cagr_adj"": 675.8851269216179, ""mdd_adj"": -76.12646764180391, ""sharpe"": 1.9975, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 92713.8544136365}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 127.8548, ""mdd_raw"": -58.682, ""cagr_adj"": 127.85480651033598, ""mdd_adj"": -67.65187317298899, ""sharpe"": 1.2796, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 24531.690563435295}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 324.2936, ""mdd_raw"": -48.3528, ""cagr_adj"": 252.20865183459767, ""mdd_adj"": -50.63914499848303, ""sharpe"": 1.9194, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 48299.87028623536}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 528.1331, ""mdd_raw"": -62.1382, ""cagr_adj"": 205.71649200365633, ""mdd_adj"": -99.71866179754694, ""sharpe"": 1.8972, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 74064.25638463223}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 3.7499, ""mdd_raw"": -60.4885, ""cagr_adj"": 2.3939406762305993, ""mdd_adj"": -63.185518155022514, ""sharpe"": 0.4042, ""trades_count"": 33, ""liquidated"": false, ""finishing_balance"": 10409.291098820157}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 356.9218, ""mdd_raw"": -38.8271, ""cagr_adj"": 323.0173618484563, ""mdd_adj"": -38.457162322319036, ""sharpe"": 2.0742, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 52360.80300902751}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 6.5239, ""mdd_raw"": -48.8979, ""cagr_adj"": -13.927433004974477, ""mdd_adj"": -53.47221351992017, ""sharpe"": 0.502, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 10712.927970058792}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 34.9754, ""mdd_raw"": -32.8987, ""cagr_adj"": 28.89709153085802, ""mdd_adj"": -32.22270310604755, ""sharpe"": 0.7988, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 13797.299133826418}]"
207,13,288,2.7,8,9,25,230,3.5,2.0,0.0,3.0,178.70388506098956,-96.01530251215425,8,8,164.4677159688938,137.59626006511832,15.204915856930157,-98.5532764451028,-60.98633085246546,386,False,88.79774997994278,2.54,14.24,False,False,False,FAIL,28.68,23,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 268.5908, ""mdd_raw"": -81.5664, ""cagr_adj"": 268.59083495824, ""mdd_adj"": -78.28390359964122, ""sharpe"": 1.6403, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 41285.01191249633}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 127.3185, ""mdd_raw"": -58.3343, ""cagr_adj"": 127.31845354503548, ""mdd_adj"": -67.2378532485466, ""sharpe"": 1.2766, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 24468.773716478503}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 258.5417, ""mdd_raw"": -49.5678, ""cagr_adj"": 196.2325942076297, ""mdd_adj"": -56.90423860642957, ""sharpe"": 1.7607, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 40203.34970482789}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 763.3513, ""mdd_raw"": -62.1382, ""cagr_adj"": 352.544831329809, ""mdd_adj"": -98.5532764451028, ""sharpe"": 2.1039, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 104744.30850114071}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 16.6456, ""mdd_raw"": -57.7283, ""cagr_adj"": 15.204915856930157, ""mdd_adj"": -60.85221029890917, ""sharpe"": 0.5707, ""trades_count"": 31, ""liquidated"": false, ""finishing_balance"": 11826.71807590839}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 344.0564, ""mdd_raw"": -38.7341, ""cagr_adj"": 310.6640055947828, ""mdd_adj"": -38.51986996207752, ""sharpe"": 2.0402, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 50756.34976702236}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 48.737, ""mdd_raw"": -48.8903, ""cagr_adj"": 19.779455287628856, ""mdd_adj"": -53.348775779768786, ""sharpe"": 0.8753, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 15412.700964039694}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 31.5596, ""mdd_raw"": -34.2735, ""cagr_adj"": 25.4066369710944, ""mdd_adj"": -34.19051887924797, ""sharpe"": 0.7545, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 13422.912071307563}]"
208,13,288,2.7,8,9,25,230,3.5,2.5,0.0,3.0,178.70388506098956,-96.01530251215425,8,8,237.49620926638735,269.6681552349813,10.219235104810043,-97.29835242304297,-60.16701361910417,362,False,85.99031556830327,1.28,-58.79,False,False,False,FAIL,39.36,3,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 804.5274, ""mdd_raw"": -81.8744, ""cagr_adj"": 804.5273855763759, ""mdd_adj"": -73.37186756460655, ""sharpe"": 2.0787, ""trades_count"": 32, ""liquidated"": false, ""finishing_balance"": 109536.8793282675}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 128.862, ""mdd_raw"": -56.9077, ""cagr_adj"": 128.8619690510596, ""mdd_adj"": -66.11603850598237, ""sharpe"": 1.2726, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 24649.87155656653}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 307.7476, ""mdd_raw"": -48.3528, ""cagr_adj"": 239.12361291416678, ""mdd_adj"": -47.66066806876555, ""sharpe"": 1.8772, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 46251.08249709661}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 785.3946, ""mdd_raw"": -61.2599, ""cagr_adj"": 370.21690017401323, ""mdd_adj"": -97.29835242304297, ""sharpe"": 2.12, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 107661.77477361092}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 11.7252, ""mdd_raw"": -60.0866, ""cagr_adj"": 10.219235104810043, ""mdd_adj"": -62.761479694410774, ""sharpe"": 0.5095, ""trades_count"": 30, ""liquidated"": false, ""finishing_balance"": 11284.140117589017}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 352.5478, ""mdd_raw"": -38.9611, ""cagr_adj"": 318.832074064629, ""mdd_adj"": -38.47603346237868, ""sharpe"": 2.0596, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 51814.86384328667}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 46.0316, ""mdd_raw"": -45.8805, ""cagr_adj"": 16.922359075710425, ""mdd_adj"": -54.04525399212026, ""sharpe"": 0.8555, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 15107.477411212833}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 17.0716, ""mdd_raw"": -39.263, ""cagr_adj"": 11.266138170333884, ""mdd_adj"": -41.60641524152619, ""sharpe"": 0.5555, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 11843.08632186743}]"
209,13,288,2.7,8,9,25,230,3.5,3.0,0.0,3.0,178.70388506098956,-96.01530251215425,8,8,225.99294833038078,243.43346162794572,8.892461479180191,-97.29835242304297,-59.53916521114418,352,False,85.37458687772767,1.28,-47.29,False,False,False,FAIL,33.25,12,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 741.4688, ""mdd_raw"": -82.3122, ""cagr_adj"": 741.4687689512444, ""mdd_adj"": -73.52268696523964, ""sharpe"": 2.0377, ""trades_count"": 32, ""liquidated"": false, ""finishing_balance"": 101262.48025158617}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 164.2969, ""mdd_raw"": -56.3856, ""cagr_adj"": 164.29691177913028, ""mdd_adj"": -61.481005342544094, ""sharpe"": 1.3864, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 28836.252019815776}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 347.5855, ""mdd_raw"": -49.4877, ""cagr_adj"": 273.26782731776746, ""mdd_adj"": -48.682537228446, ""sharpe"": 1.9599, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 51196.06321010727}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 671.9396, ""mdd_raw"": -61.2599, ""cagr_adj"": 248.08018468619716, ""mdd_adj"": -97.29835242304297, ""sharpe"": 2.0312, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 92718.8761101093}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 10.4133, ""mdd_raw"": -60.8676, ""cagr_adj"": 8.892461479180191, ""mdd_adj"": -63.52595000739869, ""sharpe"": 0.4943, ""trades_count"": 29, ""liquidated"": false, ""finishing_balance"": 11139.842217153175}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 366.4449, ""mdd_raw"": -44.7651, ""cagr_adj"": 330.88902391798365, ""mdd_adj"": -42.23259625011547, ""sharpe"": 2.0669, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 53551.0563194874}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 51.3972, ""mdd_raw"": -44.1467, ""cagr_adj"": 21.91187663297449, ""mdd_adj"": -52.28466914154634, ""sharpe"": 0.8965, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 15713.32209123252}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 25.5188, ""mdd_raw"": -39.263, ""cagr_adj"": 19.136531878568608, ""mdd_adj"": -37.28552433082021, ""sharpe"": 0.6725, ""trades_count"": 43, ""liquidated"": false, ""finishing_balance"": 12762.559828830526}]"
210,14,181,2.5,8,9,25,230,2.5,1.5,0.0,3.2,184.30666395059242,-99.83247766452652,8,6,149.12971775893655,134.92954985677048,-12.605160969364116,-97.8370888852951,-63.42302287619566,531,False,54.80266086472761,-2.0,35.18,False,False,False,FAIL,-37.76,171,False,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 334.0299, ""mdd_raw"": -83.0923, ""cagr_adj"": 334.02993980761096, ""mdd_adj"": -83.89576073647027, ""sharpe"": 1.7306, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 49310.2507690033}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 215.2874, ""mdd_raw"": -56.7221, ""cagr_adj"": 215.28738685198846, ""mdd_adj"": -58.37426269345285, ""sharpe"": 1.5348, ""trades_count"": 63, ""liquidated"": false, ""finishing_balance"": 34948.048617494125}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 209.6623, ""mdd_raw"": -50.839, ""cagr_adj"": 150.65269476594332, ""mdd_adj"": -60.102595130046176, ""sharpe"": 1.6172, ""trades_count"": 81, ""liquidated"": false, ""finishing_balance"": 34269.16909224649}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 704.2823, ""mdd_raw"": -62.132, ""cagr_adj"": 285.07083351546913, ""mdd_adj"": -97.8370888852951, ""sharpe"": 2.0478, ""trades_count"": 71, ""liquidated"": false, ""finishing_balance"": 96959.77301832744}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": 23.627, ""mdd_raw"": -56.3512, ""cagr_adj"": 22.1769259900241, ""mdd_adj"": -56.28194824922078, ""sharpe"": 0.65, ""trades_count"": 40, ""liquidated"": false, ""finishing_balance"": 12600.058867051468}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 233.0524, ""mdd_raw"": -37.1338, ""cagr_adj"": 206.76724682981666, ""mdd_adj"": -43.673007690244326, ""sharpe"": 1.7335, ""trades_count"": 80, ""liquidated"": false, ""finishing_balance"": 37099.106398113196}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 13.2337, ""mdd_raw"": -46.4703, ""cagr_adj"": -8.342124719996002, ""mdd_adj"": -52.65342222107462, ""sharpe"": 0.5807, ""trades_count"": 78, ""liquidated"": false, ""finishing_balance"": 11450.259552262214}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": -6.8539, ""mdd_raw"": -48.2861, ""cagr_adj"": -12.605160969364116, ""mdd_adj"": -54.56609740376117, ""sharpe"": 0.1619, ""trades_count"": 65, ""liquidated"": false, ""finishing_balance"": 9266.295860762279}]"
