combo_id,st_factor,st_period,fast_ema_len,slow_ema_len,direction_ema_len,atr_mult,sl_margin_pct,n_complete,n_positive,mean_cagr,std_cagr,worst_window,worst_mdd,mean_mdd,total_trades,liquidated,worst_mdd_recent,mean_cagr_recent,tier1,tier2,tier3,tier4,tier_pass,cagr_rank,safe_rank,safety_score,plateau_quality,plateau_score,sweet_spot_score,cross_validated,cross_val_status,v4_combo_id,v4_mean_cagr,v4_v5_2_drift,v5_combo_id,v5_mean_cagr,v5_v5_2_drift,window_stats_json
961,2.6,9,9,27,270,3.1,0.0,8,7,138.42410361150323,158.61247369116506,-27.419563943579462,-96.69499055936873,-61.5779718965634,360,False,-44.83938388885523,37.9864038701519,True,False,False,True,False,1113,1171,57.162936928496954,MIXED,0.0,36.71,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 73.5122, ""mdd_raw"": -93.1402, ""cagr_adj"": 73.51222514663564, ""mdd_adj"": -92.98937048658998, ""sharpe"": 1.2515, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 18202.63531665358}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 198.9912, ""mdd_raw"": -49.8566, ""cagr_adj"": 198.99115640938274, ""mdd_adj"": -60.57176017825636, ""sharpe"": 1.4871, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 32984.36018640514}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 474.0138, ""mdd_raw"": -48.3218, ""cagr_adj"": 375.5024706886237, ""mdd_adj"": -55.81285867703377, ""sharpe"": 2.1929, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 67138.37116525651}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 391.0594, ""mdd_raw"": -69.925, ""cagr_adj"": 40.35975367307554, ""mdd_adj"": -96.69499055936873, ""sharpe"": 1.7386, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 56637.5229919042}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -26.1562, ""mdd_raw"": -71.1245, ""cagr_adj"": -27.419563943579462, ""mdd_adj"": -68.424441053134, ""sharpe"": -0.1108, ""trades_count"": 25, ""liquidated"": false, ""finishing_balance"": 7186.3178817699145}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 408.9562, ""mdd_raw"": -33.7577, ""cagr_adj"": 370.47397917758394, ""mdd_adj"": -34.28859907026616, ""sharpe"": 2.1475, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 58890.41925635444}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 90.4347, ""mdd_raw"": -33.8925, ""cagr_adj"": 58.89093783688413, ""mdd_adj"": -39.00237125900291, ""sharpe"": 1.1563, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 20175.737199089006}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 24.4617, ""mdd_raw"": -43.3076, ""cagr_adj"": 17.081869903419665, ""mdd_adj"": -44.83938388885523, ""sharpe"": 0.6602, ""trades_count"": 42, ""liquidated"": false, ""finishing_balance"": 12647.248757119916}]"
962,2.6,9,9,27,270,3.2,0.0,8,7,184.24202357624122,197.4725585253363,-27.419563943579462,-97.48837515654743,-59.3039046201904,350,False,-41.16856416015799,36.27724462348969,True,False,True,False,False,186,1157,57.22321866866434,MIXED,0.0,41.31,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 314.3165, ""mdd_raw"": -89.537, ""cagr_adj"": 314.3165033278851, ""mdd_adj"": -87.36952391584407, ""sharpe"": 1.6191, ""trades_count"": 36, ""liquidated"": false, ""finishing_balance"": 46880.79039331738}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 177.3807, ""mdd_raw"": -50.7922, ""cagr_adj"": 177.3806956040605, ""mdd_adj"": -60.571760178256376, ""sharpe"": 1.4263, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 30395.16407024756}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 580.7942, ""mdd_raw"": -41.7804, ""cagr_adj"": 471.70484127923487, ""mdd_adj"": -45.16632024576016, ""sharpe"": 2.3859, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 80855.19135125531}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 380.9579, ""mdd_raw"": -69.925, ""cagr_adj"": 33.554466166866995, ""mdd_adj"": -97.48837515654743, ""sharpe"": 1.7262, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 55369.16148918427}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -26.1562, ""mdd_raw"": -71.1245, ""cagr_adj"": -27.419563943579462, ""mdd_adj"": -68.424441053134, ""sharpe"": -0.1108, ""trades_count"": 25, ""liquidated"": false, ""finishing_balance"": 7186.3178817699145}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 473.7264, ""mdd_raw"": -33.9687, ""cagr_adj"": 431.8447569284825, ""mdd_adj"": -35.15690411753204, ""sharpe"": 2.2673, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 67101.74663191344}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 87.0031, ""mdd_raw"": -34.4981, ""cagr_adj"": 55.83392064295758, ""mdd_adj"": -39.085348134291124, ""sharpe"": 1.1354, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 19779.89238029604}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 24.067, ""mdd_raw"": -42.3733, ""cagr_adj"": 16.7205686040218, ""mdd_adj"": -41.16856416015799, ""sharpe"": 0.6558, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 12604.200798626925}]"
963,2.6,9,9,30,230,3.0,0.0,8,7,166.2622931863474,161.26253049304958,-19.377290372488897,-93.75662573318931,-64.28465459917035,385,False,-56.81698458160523,11.523647132227588,True,False,True,True,False,536,1029,61.34235868476025,MIXED,0.0,41.16,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 424.5984, ""mdd_raw"": -90.5009, ""cagr_adj"": 424.598441241571, ""mdd_adj"": -87.0171566736529, ""sharpe"": 1.7819, ""trades_count"": 39, ""liquidated"": false, ""finishing_balance"": 60589.75914769242}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 154.5098, ""mdd_raw"": -55.0262, ""cagr_adj"": 154.509814268429, ""mdd_adj"": -53.989907662523215, ""sharpe"": 1.3539, ""trades_count"": 47, ""liquidated"": false, ""finishing_balance"": 27674.63324634847}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 420.4395, ""mdd_raw"": -49.7045, ""cagr_adj"": 336.09813872420256, ""mdd_adj"": -56.277191338763465, ""sharpe"": 2.0797, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 60339.72506033369}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 699.9671, ""mdd_raw"": -58.3584, ""cagr_adj"": 225.82858648205516, ""mdd_adj"": -93.75662573318931, ""sharpe"": 2.0433, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 96393.05904319936}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -17.9594, ""mdd_raw"": -70.7848, ""cagr_adj"": -19.377290372488897, ""mdd_adj"": -71.89990968643663, ""sharpe"": 0.0601, ""trades_count"": 32, ""liquidated"": false, ""finishing_balance"": 8059.729406801187}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 214.307, ""mdd_raw"": -44.5786, ""cagr_adj"": 185.39336088255513, ""mdd_adj"": -45.81683640194164, ""sharpe"": 1.639, ""trades_count"": 62, ""liquidated"": false, ""finishing_balance"": 34829.64524768782}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 37.7418, ""mdd_raw"": -50.2405, ""cagr_adj"": 6.278058153959254, ""mdd_adj"": -56.81698458160523, ""sharpe"": 0.7911, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 14175.38902259527}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 23.8575, ""mdd_raw"": -49.3433, ""cagr_adj"": 16.76923611049592, ""mdd_adj"": -48.70262471525045, ""sharpe"": 0.6492, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 12581.367448839956}]"
964,2.6,9,9,30,230,3.1,0.0,8,7,126.68304964887245,138.3127318080438,-25.342220391527725,-98.54872929724485,-67.11186027427739,373,False,-57.90564077128567,12.139717035058851,True,False,False,True,False,1240,1131,58.24480729059371,MIXED,0.0,35.97,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 90.1661, ""mdd_raw"": -94.4403, ""cagr_adj"": 90.16607409390076, ""mdd_adj"": -94.58992098104704, ""sharpe"": 1.32, ""trades_count"": 40, ""liquidated"": false, ""finishing_balance"": 20109.31014530139}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 163.764, ""mdd_raw"": -55.491, ""cagr_adj"": 163.76395069904976, ""mdd_adj"": -60.208873146619105, ""sharpe"": 1.3807, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 28772.89484861665}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 495.6497, ""mdd_raw"": -49.7045, ""cagr_adj"": 399.31183127029806, ""mdd_adj"": -56.20187674975092, ""sharpe"": 2.202, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 69900.4894127486}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 606.3721, ""mdd_raw"": -59.9083, ""cagr_adj"": 152.44930567846873, ""mdd_adj"": -98.54872929724485, ""sharpe"": 1.9659, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 84170.86698980947}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -23.9368, ""mdd_raw"": -72.7508, ""cagr_adj"": -25.342220391527725, ""mdd_adj"": -73.86496989356046, ""sharpe"": -0.0179, ""trades_count"": 30, ""liquidated"": false, ""finishing_balance"": 7421.98707136296}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 238.2851, ""mdd_raw"": -44.6025, ""cagr_adj"": 208.8360217706724, ""mdd_adj"": -45.52210087430148, ""sharpe"": 1.7207, ""trades_count"": 59, ""liquidated"": false, ""finishing_balance"": 37734.69639669881}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 36.0045, ""mdd_raw"": -49.8626, ""cagr_adj"": 4.626276909972371, ""mdd_adj"": -57.90564077128567, ""sharpe"": 0.7772, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 13980.680387731896}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 27.6125, ""mdd_raw"": -49.4104, ""cagr_adj"": 19.65315716014533, ""mdd_adj"": -50.052770480409606, ""sharpe"": 0.698, ""trades_count"": 45, ""liquidated"": false, ""finishing_balance"": 12991.179473758042}]"
965,2.6,9,9,30,230,3.2,0.0,8,7,168.34142848361674,181.88321019572697,-25.32279860187998,-99.32005261597293,-64.10840734644118,365,False,-57.8715938409559,10.447342787079815,True,False,True,False,False,496,1130,58.264147528272346,MIXED,0.0,40.14,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 373.5198, ""mdd_raw"": -91.6233, ""cagr_adj"": 373.5198063897113, ""mdd_adj"": -90.12927259871377, ""sharpe"": 1.6947, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 54205.469237358084}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 144.6996, ""mdd_raw"": -55.491, ""cagr_adj"": 144.6996392762926, ""mdd_adj"": -60.208873146619126, ""sharpe"": 1.3218, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 26514.289037510018}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 592.0069, ""mdd_raw"": -43.1364, ""cagr_adj"": 482.53479806388134, ""mdd_adj"": -40.89205799062762, ""sharpe"": 2.3642, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 82307.34345037352}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 587.2678, ""mdd_raw"": -60.6285, ""cagr_adj"": 139.03991692923174, ""mdd_adj"": -99.32005261597293, ""sharpe"": 1.9499, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 81693.32067041361}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -23.9174, ""mdd_raw"": -72.7508, ""cagr_adj"": -25.32279860187998, ""mdd_adj"": -73.86496989356046, ""sharpe"": -0.0175, ""trades_count"": 30, ""liquidated"": false, ""finishing_balance"": 7424.049744406479}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 240.3825, ""mdd_raw"": -44.6025, ""cagr_adj"": 211.3653802375372, ""mdd_adj"": -45.53434136191375, ""sharpe"": 1.7238, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 37989.70326540071}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 33.7271, ""mdd_raw"": -49.7863, ""cagr_adj"": 2.7212778115706104, ""mdd_adj"": -57.8715938409559, ""sharpe"": 0.7584, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 13725.775552753661}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 26.0866, ""mdd_raw"": -47.5633, ""cagr_adj"": 18.173407762589022, ""mdd_adj"": -45.04609732316597, ""sharpe"": 0.6789, ""trades_count"": 42, ""liquidated"": false, ""finishing_balance"": 12824.532197538741}]"
966,2.6,9,9,30,250,3.0,0.0,8,7,173.75141740983648,151.21159221190896,-28.298812338312207,-93.75662573318931,-62.47199824216999,374,False,-47.31150757546896,25.10165514865973,True,False,True,True,False,379,1185,56.99965532056316,MIXED,0.0,40.18,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 390.2153, ""mdd_raw"": -90.3777, ""cagr_adj"": 390.215309329746, ""mdd_adj"": -86.84871356685288, ""sharpe"": 1.7414, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 56285.94546239529}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 194.966, ""mdd_raw"": -54.317, ""cagr_adj"": 194.96596575406264, ""mdd_adj"": -53.989907662523215, ""sharpe"": 1.4721, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 32500.78306570706}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 401.5731, ""mdd_raw"": -49.7045, ""cagr_adj"": 317.54279417655835, ""mdd_adj"": -57.253557337905036, ""sharpe"": 2.0608, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 57960.14054756187}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 699.9671, ""mdd_raw"": -58.3584, ""cagr_adj"": 225.82858648205516, ""mdd_adj"": -93.75662573318931, ""sharpe"": 2.0433, ""trades_count"": 54, ""liquidated"": false, ""finishing_balance"": 96393.05904319936}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -26.8716, ""mdd_raw"": -72.4387, ""cagr_adj"": -28.298812338312207, ""mdd_adj"": -73.40381570068585, ""sharpe"": -0.0885, ""trades_count"": 28, ""liquidated"": false, ""finishing_balance"": 7110.484436716142}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 272.1676, ""mdd_raw"": -37.6427, ""cagr_adj"": 239.55418557726244, ""mdd_adj"": -42.0633833570693, ""sharpe"": 1.8143, ""trades_count"": 61, ""liquidated"": false, ""finishing_balance"": 41871.02303034169}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 58.5936, ""mdd_raw"": -41.979, ""cagr_adj"": 27.566499649895924, ""mdd_adj"": -47.31150757546896, ""sharpe"": 0.9481, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 16528.9112179513}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 29.6084, ""mdd_raw"": -46.8954, ""cagr_adj"": 22.636810647423534, ""mdd_adj"": -45.14847500366534, ""sharpe"": 0.7237, ""trades_count"": 44, ""liquidated"": false, ""finishing_balance"": 13209.365595579988}]"
967,2.6,9,9,30,250,3.1,0.0,8,7,137.99718817219994,139.8006985089988,-30.33964237783049,-98.54872929724485,-64.80969337757098,362,False,-48.60975052244743,25.676307311635348,True,False,False,True,False,1123,1223,55.81727822935638,MIXED,0.0,36.13,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 77.7022, ""mdd_raw"": -94.3682, ""cagr_adj"": 77.70224519793587, ""mdd_adj"": -94.51972907507711, ""sharpe"": 1.273, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 18680.904991977266}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 205.6911, ""mdd_raw"": -49.3951, ""cagr_adj"": 205.69111321968853, ""mdd_adj"": -60.20887314661909, ""sharpe"": 1.5055, ""trades_count"": 45, ""liquidated"": false, ""finishing_balance"": 33790.569339186404}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 474.0569, ""mdd_raw"": -49.7045, ""cagr_adj"": 378.085138067274, ""mdd_adj"": -57.171786875548925, ""sharpe"": 2.1848, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 67143.86230058613}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 606.3721, ""mdd_raw"": -59.9083, ""cagr_adj"": 152.44930567846873, ""mdd_adj"": -98.54872929724485, ""sharpe"": 1.9659, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 84170.86698980947}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -28.9467, ""mdd_raw"": -73.1744, ""cagr_adj"": -30.33964237783049, ""mdd_adj"": -75.1095152297598, ""sharpe"": -0.1203, ""trades_count"": 27, ""liquidated"": false, ""finishing_balance"": 6890.914556314522}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 302.4243, ""mdd_raw"": -33.6667, ""cagr_adj"": 269.03673096879226, ""mdd_adj"": -37.73947444441597, ""sharpe"": 1.9023, ""trades_count"": 57, ""liquidated"": false, ""finishing_balance"": 45593.499824962826}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 56.5933, ""mdd_raw"": -41.5383, ""cagr_adj"": 25.651279001666683, ""mdd_adj"": -48.60975052244743, ""sharpe"": 0.9339, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 16301.875350794833}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 33.5377, ""mdd_raw"": -46.9657, ""cagr_adj"": 25.701335621604017, ""mdd_adj"": -46.5696884294547, ""sharpe"": 0.7727, ""trades_count"": 43, ""liquidated"": false, ""finishing_balance"": 13639.633361355098}]"
968,2.6,9,9,30,250,3.2,0.0,8,7,177.0185323268806,172.5578600734258,-30.33964237783049,-99.32005261597293,-62.392980618275026,354,False,-48.55308089600402,23.692426885074557,True,False,True,True,False,314,1222,55.85602910994427,MIXED,0.0,40.04,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 347.5022, ""mdd_raw"": -91.41, ""cagr_adj"": 347.5021958008579, ""mdd_adj"": -89.87790476888361, ""sharpe"": 1.6611, ""trades_count"": 36, ""liquidated"": false, ""finishing_balance"": 50976.10960157348}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 183.5964, ""mdd_raw"": -52.3383, ""cagr_adj"": 183.59639342896608, ""mdd_adj"": -60.20887314661908, ""sharpe"": 1.4445, ""trades_count"": 45, ""liquidated"": false, ""finishing_balance"": 31138.087666013435}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 566.921, ""mdd_raw"": -43.1364, ""cagr_adj"": 458.24393513813754, ""mdd_adj"": -46.23000126657665, ""sharpe"": 2.35, ""trades_count"": 48, ""liquidated"": false, ""finishing_balance"": 79061.43406702677}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 587.2678, ""mdd_raw"": -60.6285, ""cagr_adj"": 139.03991692923174, ""mdd_adj"": -99.32005261597293, ""sharpe"": 1.9499, ""trades_count"": 52, ""liquidated"": false, ""finishing_balance"": 81693.32067041361}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -28.9467, ""mdd_raw"": -73.1744, ""cagr_adj"": -30.33964237783049, ""mdd_adj"": -75.1095152297598, ""sharpe"": -0.1203, ""trades_count"": 27, ""liquidated"": false, ""finishing_balance"": 6890.914556314522}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 303.5772, ""mdd_raw"": -33.6667, ""cagr_adj"": 270.7206059255329, ""mdd_adj"": -37.75968919908129, ""sharpe"": 1.902, ""trades_count"": 56, ""liquidated"": false, ""finishing_balance"": 45735.8485680844}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 53.9712, ""mdd_raw"": -41.4494, ""cagr_adj"": 23.39671053732426, ""mdd_adj"": -48.55308089600402, ""sharpe"": 0.9148, ""trades_count"": 50, ""liquidated"": false, ""finishing_balance"": 16004.648983344468}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 31.7843, ""mdd_raw"": -45.1954, ""cagr_adj"": 23.988143232824854, ""mdd_adj"": -42.084727823302835, ""sharpe"": 0.752, ""trades_count"": 40, ""liquidated"": false, ""finishing_balance"": 13447.516751010036}]"
969,2.6,9,9,30,270,3.0,0.0,8,7,160.77044828051996,139.88728624987078,-31.083831115961935,-89.31162648558274,-60.49733415516141,369,False,-44.67441596874462,32.70052690049717,True,False,True,True,False,668,1231,55.60737007469152,MIXED,0.0,38.32,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 316.0091, ""mdd_raw"": -90.8381, ""cagr_adj"": 316.0091152025888, ""mdd_adj"": -86.84871356685287, ""sharpe"": 1.6524, ""trades_count"": 37, ""liquidated"": false, ""finishing_balance"": 47088.99837265861}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 194.966, ""mdd_raw"": -54.317, ""cagr_adj"": 194.96596575406264, ""mdd_adj"": -53.989907662523215, ""sharpe"": 1.4721, ""trades_count"": 46, ""liquidated"": false, ""finishing_balance"": 32500.78306570706}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 440.4109, ""mdd_raw"": -49.7045, ""cagr_adj"": 349.5268537385985, ""mdd_adj"": -57.36175326870452, ""sharpe"": 2.1366, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 62867.11844824526}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 645.7229, ""mdd_raw"": -58.3584, ""cagr_adj"": 152.41279007194981, ""mdd_adj"": -89.31162648558274, ""sharpe"": 1.9949, ""trades_count"": 55, ""liquidated"": false, ""finishing_balance"": 89292.87992396123}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -29.8083, ""mdd_raw"": -72.6771, ""cagr_adj"": -31.083831115961935, ""mdd_adj"": -70.20097191356547, ""sharpe"": -0.1701, ""trades_count"": 25, ""liquidated"": false, ""finishing_balance"": 6799.912198762318}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 271.7553, ""mdd_raw"": -38.0085, ""cagr_adj"": 238.9316387919275, ""mdd_adj"": -42.0633833570693, ""sharpe"": 1.812, ""trades_count"": 62, ""liquidated"": false, ""finishing_balance"": 41820.487695668606}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 75.4587, ""mdd_raw"": -35.9341, ""cagr_adj"": 44.76112505706587, ""mdd_adj"": -39.5279010182486, ""sharpe"": 1.0629, ""trades_count"": 51, ""liquidated"": false, ""finishing_balance"": 18453.078796610116}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 27.5851, ""mdd_raw"": -44.0863, ""cagr_adj"": 20.639928743928458, ""mdd_adj"": -44.67441596874462, ""sharpe"": 0.7033, ""trades_count"": 42, ""liquidated"": false, ""finishing_balance"": 12988.18046628781}]"
970,2.6,9,9,30,270,3.1,0.0,8,7,132.52221846750726,150.77388604057202,-31.083831115961935,-94.52431430071722,-62.69772963005462,358,False,-46.10508768003279,32.941118065900966,True,False,False,True,False,1192,1242,55.33703120095477,MIXED,0.0,35.39,False,NEW,,,,,,,"[{""window"": ""W1"", ""complete"": true, ""cagr_raw"": 49.956, ""mdd_raw"": -94.6376, ""cagr_adj"": 49.956013928450346, ""mdd_adj"": -94.51972907507711, ""sharpe"": 1.1684, ""trades_count"": 38, ""liquidated"": false, ""finishing_balance"": 15533.161537573491}, {""window"": ""W2"", ""complete"": true, ""cagr_raw"": 205.6911, ""mdd_raw"": -49.3951, ""cagr_adj"": 205.69111321968853, ""mdd_adj"": -60.20887314661909, ""sharpe"": 1.5055, ""trades_count"": 45, ""liquidated"": false, ""finishing_balance"": 33790.569339186404}, {""window"": ""W3"", ""complete"": true, ""cagr_raw"": 518.5073, ""mdd_raw"": -49.7045, ""cagr_adj"": 414.6859026085342, ""mdd_adj"": -57.285621368641074, ""sharpe"": 2.2609, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 72828.34555688764}, {""window"": ""W4"", ""complete"": true, ""cagr_raw"": 558.4744, ""mdd_raw"": -59.1258, ""cagr_adj"": 86.68154121736234, ""mdd_adj"": -94.52431430071722, ""sharpe"": 1.9189, ""trades_count"": 53, ""liquidated"": false, ""finishing_balance"": 77970.95759611148}, {""window"": ""W5"", ""complete"": true, ""cagr_raw"": -29.8083, ""mdd_raw"": -72.6771, ""cagr_adj"": -31.083831115961935, ""mdd_adj"": -70.20097191356547, ""sharpe"": -0.1701, ""trades_count"": 25, ""liquidated"": false, ""finishing_balance"": 6799.912198762318}, {""window"": ""W6"", ""complete"": true, ""cagr_raw"": 301.9785, ""mdd_raw"": -34.0559, ""cagr_adj"": 268.36477175018274, ""mdd_adj"": -37.73947444441597, ""sharpe"": 1.8998, ""trades_count"": 58, ""liquidated"": false, ""finishing_balance"": 45538.47172663092}, {""window"": ""W7"", ""complete"": true, ""cagr_raw"": 73.2457, ""mdd_raw"": -35.5463, ""cagr_adj"": 42.63249297720195, ""mdd_adj"": -40.99776511136823, ""sharpe"": 1.0486, ""trades_count"": 49, ""liquidated"": false, ""finishing_balance"": 18199.613175611143}, {""window"": ""W8"", ""complete"": true, ""cagr_raw"": 31.0683, ""mdd_raw"": -44.1603, ""cagr_adj"": 23.249743154599976, ""mdd_adj"": -46.10508768003279, ""sharpe"": 0.7497, ""trades_count"": 41, ""liquidated"": false, ""finishing_balance"": 13369.117086597953}]"
